date,employee_id,line_id,amount
2025-01,265,Monthly-pay,135000.0
2025-02,265,Monthly-pay,135000.0
2025-03,265,Monthly-pay,135000.0
2025-04,265,Monthly-pay,135000.0
2025-05,265,Monthly-pay,135000.0
2025-06,265,Monthly-pay,135000.0
2025-07,265,Monthly-pay,135000.0
2025-08,265,Monthly-pay,135000.0
2025-09,265,Monthly-pay,135000.0
2025-10,265,Monthly-pay,135000.0
2025-11,265,Monthly-pay,135000.0
2025-12,265,Monthly-pay,135000.0
2025-01,530,Monthly-pay,131600.0
2025-02,530,Monthly-pay,131600.0
2025-03,530,Monthly-pay,131600.0
2025-04,530,Monthly-pay,131600.0
2025-05,530,Monthly-pay,131600.0
2025-06,530,Monthly-pay,131600.0
2025-07,530,Monthly-pay,131600.0
2025-08,530,Monthly-pay,131600.0
2025-09,530,Monthly-pay,131600.0
2025-10,530,Monthly-pay,131600.0
2025-11,530,Monthly-pay,131600.0
2025-12,530,Monthly-pay,131600.0
2025-01,130,Monthly-pay,93700.0
2025-02,130,Monthly-pay,93700.0
2025-03,130,Monthly-pay,93700.0
2025-04,130,Monthly-pay,93700.0
2025-05,130,Monthly-pay,93700.0
2025-06,130,Monthly-pay,93700.0
2025-07,130,Monthly-pay,93700.0
2025-08,130,Monthly-pay,93700.0
2025-09,130,Monthly-pay,93700.0
2025-10,130,Monthly-pay,93700.0
2025-11,130,Monthly-pay,93700.0
2025-12,130,Monthly-pay,93700.0
2025-01,167,Monthly-pay,88800.0
2025-02,167,Monthly-pay,88800.0
2025-03,167,Monthly-pay,88800.0
2025-04,167,Monthly-pay,88800.0
2025-05,167,Monthly-pay,88800.0
2025-06,167,Monthly-pay,88800.0
2025-07,167,Monthly-pay,88800.0
2025-08,167,Monthly-pay,88800.0
2025-09,167,Monthly-pay,88800.0
2025-10,167,Monthly-pay,88800.0
2025-11,167,Monthly-pay,88800.0
2025-12,167,Monthly-pay,88800.0
2025-01,849,Monthly-pay,84700.0
2025-02,849,Monthly-pay,84700.0
2025-03,849,Monthly-pay,84700.0
2025-04,849,Monthly-pay,84700.0
2025-05,849,Monthly-pay,84700.0
2025-06,849,Monthly-pay,84700.0
2025-07,849,Monthly-pay,84700.0
2025-08,849,Monthly-pay,84700.0
2025-09,849,Monthly-pay,84700.0
2025-10,849,Monthly-pay,84700.0
2025-11,849,Monthly-pay,84700.0
2025-12,849,Monthly-pay,84700.0
2025-01,983,Monthly-pay,82900.0
2025-02,983,Monthly-pay,82900.0
2025-03,983,Monthly-pay,82900.0
2025-04,983,Monthly-pay,82900.0
2025-05,983,Monthly-pay,82900.0
2025-06,983,Monthly-pay,82900.0
2025-07,983,Monthly-pay,82900.0
2025-08,983,Monthly-pay,82900.0
2025-09,983,Monthly-pay,82900.0
2025-10,983,Monthly-pay,82900.0
2025-11,983,Monthly-pay,82900.0
2025-12,983,Monthly-pay,82900.0
2025-01,462,Monthly-pay,62300.0
2025-02,462,Monthly-pay,62300.0
2025-03,462,Monthly-pay,62300.0
2025-04,462,Monthly-pay,62300.0
2025-05,462,Monthly-pay,62300.0
2025-06,462,Monthly-pay,62300.0
2025-07,462,Monthly-pay,62300.0
2025-08,462,Monthly-pay,62300.0
2025-09,462,Monthly-pay,62300.0
2025-10,462,Monthly-pay,62300.0
2025-11,462,Monthly-pay,62300.0
2025-12,462,Monthly-pay,62300.0
2025-01,207,Monthly-pay,59700.0
2025-02,207,Monthly-pay,59700.0
2025-03,207,Monthly-pay,59700.0
2025-04,207,Monthly-pay,59700.0
2025-05,207,Monthly-pay,59700.0
2025-06,207,Monthly-pay,59700.0
2025-07,207,Monthly-pay,59700.0
2025-08,207,Monthly-pay,59700.0
2025-09,207,Monthly-pay,59700.0
2025-10,207,Monthly-pay,59700.0
2025-11,207,Monthly-pay,59700.0
2025-12,207,Monthly-pay,59700.0
2025-01,414,Monthly-pay,59700.0
2025-02,414,Monthly-pay,59700.0
2025-03,414,Monthly-pay,59700.0
2025-04,414,Monthly-pay,59700.0
2025-05,414,Monthly-pay,59700.0
2025-06,414,Monthly-pay,59700.0
2025-07,414,Monthly-pay,59700.0
2025-08,414,Monthly-pay,59700.0
2025-09,414,Monthly-pay,59700.0
2025-10,414,Monthly-pay,59700.0
2025-11,414,Monthly-pay,59700.0
2025-12,414,Monthly-pay,59700.0
2025-01,392,Monthly-pay,53700.0
2025-02,392,Monthly-pay,53700.0
2025-03,392,Monthly-pay,53700.0
2025-04,392,Monthly-pay,53700.0
2025-05,392,Monthly-pay,53700.0
2025-06,392,Monthly-pay,53700.0
2025-07,392,Monthly-pay,53700.0
2025-08,392,Monthly-pay,53700.0
2025-09,392,Monthly-pay,53700.0
2025-10,392,Monthly-pay,53700.0
2025-11,392,Monthly-pay,53700.0
2025-12,392,Monthly-pay,53700.0
2025-01,265,A-indkomst uden bidrag,0.0
2025-02,265,A-indkomst uden bidrag,0.0
2025-03,265,A-indkomst uden bidrag,0.0
2025-04,265,A-indkomst uden bidrag,0.0
2025-05,265,A-indkomst uden bidrag,0.0
2025-06,265,A-indkomst uden bidrag,0.0
2025-07,265,A-indkomst uden bidrag,0.0
2025-08,265,A-indkomst uden bidrag,0.0
2025-09,265,A-indkomst uden bidrag,0.0
2025-10,265,A-indkomst uden bidrag,0.0
2025-11,265,A-indkomst uden bidrag,0.0
2025-12,265,A-indkomst uden bidrag,0.0
2025-01,530,A-indkomst uden bidrag,0.0
2025-02,530,A-indkomst uden bidrag,0.0
2025-03,530,A-indkomst uden bidrag,0.0
2025-04,530,A-indkomst uden bidrag,0.0
2025-05,530,A-indkomst uden bidrag,0.0
2025-06,530,A-indkomst uden bidrag,0.0
2025-07,530,A-indkomst uden bidrag,0.0
2025-08,530,A-indkomst uden bidrag,0.0
2025-09,530,A-indkomst uden bidrag,0.0
2025-10,530,A-indkomst uden bidrag,0.0
2025-11,530,A-indkomst uden bidrag,0.0
2025-12,530,A-indkomst uden bidrag,0.0
2025-01,130,A-indkomst uden bidrag,0.0
2025-02,130,A-indkomst uden bidrag,0.0
2025-03,130,A-indkomst uden bidrag,0.0
2025-04,130,A-indkomst uden bidrag,0.0
2025-05,130,A-indkomst uden bidrag,0.0
2025-06,130,A-indkomst uden bidrag,0.0
2025-07,130,A-indkomst uden bidrag,0.0
2025-08,130,A-indkomst uden bidrag,0.0
2025-09,130,A-indkomst uden bidrag,0.0
2025-10,130,A-indkomst uden bidrag,0.0
2025-11,130,A-indkomst uden bidrag,0.0
2025-12,130,A-indkomst uden bidrag,0.0
2025-01,167,A-indkomst uden bidrag,0.0
2025-02,167,A-indkomst uden bidrag,0.0
2025-03,167,A-indkomst uden bidrag,0.0
2025-04,167,A-indkomst uden bidrag,0.0
2025-05,167,A-indkomst uden bidrag,0.0
2025-06,167,A-indkomst uden bidrag,0.0
2025-07,167,A-indkomst uden bidrag,0.0
2025-08,167,A-indkomst uden bidrag,0.0
2025-09,167,A-indkomst uden bidrag,0.0
2025-10,167,A-indkomst uden bidrag,0.0
2025-11,167,A-indkomst uden bidrag,0.0
2025-12,167,A-indkomst uden bidrag,0.0
2025-01,849,A-indkomst uden bidrag,0.0
2025-02,849,A-indkomst uden bidrag,0.0
2025-03,849,A-indkomst uden bidrag,0.0
2025-04,849,A-indkomst uden bidrag,0.0
2025-05,849,A-indkomst uden bidrag,0.0
2025-06,849,A-indkomst uden bidrag,0.0
2025-07,849,A-indkomst uden bidrag,0.0
2025-08,849,A-indkomst uden bidrag,0.0
2025-09,849,A-indkomst uden bidrag,0.0
2025-10,849,A-indkomst uden bidrag,0.0
2025-11,849,A-indkomst uden bidrag,0.0
2025-12,849,A-indkomst uden bidrag,0.0
2025-01,983,A-indkomst uden bidrag,0.0
2025-02,983,A-indkomst uden bidrag,0.0
2025-03,983,A-indkomst uden bidrag,0.0
2025-04,983,A-indkomst uden bidrag,0.0
2025-05,983,A-indkomst uden bidrag,0.0
2025-06,983,A-indkomst uden bidrag,0.0
2025-07,983,A-indkomst uden bidrag,0.0
2025-08,983,A-indkomst uden bidrag,0.0
2025-09,983,A-indkomst uden bidrag,0.0
2025-10,983,A-indkomst uden bidrag,0.0
2025-11,983,A-indkomst uden bidrag,0.0
2025-12,983,A-indkomst uden bidrag,0.0
2025-01,462,A-indkomst uden bidrag,0.0
2025-02,462,A-indkomst uden bidrag,0.0
2025-03,462,A-indkomst uden bidrag,0.0
2025-04,462,A-indkomst uden bidrag,0.0
2025-05,462,A-indkomst uden bidrag,0.0
2025-06,462,A-indkomst uden bidrag,0.0
2025-07,462,A-indkomst uden bidrag,0.0
2025-08,462,A-indkomst uden bidrag,0.0
2025-09,462,A-indkomst uden bidrag,0.0
2025-10,462,A-indkomst uden bidrag,0.0
2025-11,462,A-indkomst uden bidrag,0.0
2025-12,462,A-indkomst uden bidrag,0.0
2025-01,207,A-indkomst uden bidrag,0.0
2025-02,207,A-indkomst uden bidrag,0.0
2025-03,207,A-indkomst uden bidrag,0.0
2025-04,207,A-indkomst uden bidrag,0.0
2025-05,207,A-indkomst uden bidrag,0.0
2025-06,207,A-indkomst uden bidrag,0.0
2025-07,207,A-indkomst uden bidrag,0.0
2025-08,207,A-indkomst uden bidrag,0.0
2025-09,207,A-indkomst uden bidrag,0.0
2025-10,207,A-indkomst uden bidrag,0.0
2025-11,207,A-indkomst uden bidrag,0.0
2025-12,207,A-indkomst uden bidrag,0.0
2025-01,414,A-indkomst uden bidrag,0.0
2025-02,414,A-indkomst uden bidrag,0.0
2025-03,414,A-indkomst uden bidrag,0.0
2025-04,414,A-indkomst uden bidrag,0.0
2025-05,414,A-indkomst uden bidrag,0.0
2025-06,414,A-indkomst uden bidrag,0.0
2025-07,414,A-indkomst uden bidrag,0.0
2025-08,414,A-indkomst uden bidrag,0.0
2025-09,414,A-indkomst uden bidrag,0.0
2025-10,414,A-indkomst uden bidrag,0.0
2025-11,414,A-indkomst uden bidrag,0.0
2025-12,414,A-indkomst uden bidrag,0.0
2025-01,392,A-indkomst uden bidrag,0.0
2025-02,392,A-indkomst uden bidrag,0.0
2025-03,392,A-indkomst uden bidrag,0.0
2025-04,392,A-indkomst uden bidrag,0.0
2025-05,392,A-indkomst uden bidrag,0.0
2025-06,392,A-indkomst uden bidrag,0.0
2025-07,392,A-indkomst uden bidrag,0.0
2025-08,392,A-indkomst uden bidrag,0.0
2025-09,392,A-indkomst uden bidrag,0.0
2025-10,392,A-indkomst uden bidrag,0.0
2025-11,392,A-indkomst uden bidrag,0.0
2025-12,392,A-indkomst uden bidrag,0.0
2025-01,265,A-skat,40500.0
2025-02,265,A-skat,40500.0
2025-03,265,A-skat,40500.0
2025-04,265,A-skat,40500.0
2025-05,265,A-skat,40500.0
2025-06,265,A-skat,40500.0
2025-07,265,A-skat,40500.0
2025-08,265,A-skat,40500.0
2025-09,265,A-skat,40500.0
2025-10,265,A-skat,40500.0
2025-11,265,A-skat,40500.0
2025-12,265,A-skat,40500.0
2025-01,530,A-skat,39480.0
2025-02,530,A-skat,39480.0
2025-03,530,A-skat,39480.0
2025-04,530,A-skat,39480.0
2025-05,530,A-skat,39480.0
2025-06,530,A-skat,39480.0
2025-07,530,A-skat,39480.0
2025-08,530,A-skat,39480.0
2025-09,530,A-skat,39480.0
2025-10,530,A-skat,39480.0
2025-11,530,A-skat,39480.0
2025-12,530,A-skat,39480.0
2025-01,130,A-skat,28110.0
2025-02,130,A-skat,28110.0
2025-03,130,A-skat,28110.0
2025-04,130,A-skat,28110.0
2025-05,130,A-skat,28110.0
2025-06,130,A-skat,28110.0
2025-07,130,A-skat,28110.0
2025-08,130,A-skat,28110.0
2025-09,130,A-skat,28110.0
2025-10,130,A-skat,28110.0
2025-11,130,A-skat,28110.0
2025-12,130,A-skat,28110.0
2025-01,167,A-skat,26640.0
2025-02,167,A-skat,26640.0
2025-03,167,A-skat,26640.0
2025-04,167,A-skat,26640.0
2025-05,167,A-skat,26640.0
2025-06,167,A-skat,26640.0
2025-07,167,A-skat,26640.0
2025-08,167,A-skat,26640.0
2025-09,167,A-skat,26640.0
2025-10,167,A-skat,26640.0
2025-11,167,A-skat,26640.0
2025-12,167,A-skat,26640.0
2025-01,849,A-skat,25410.0
2025-02,849,A-skat,25410.0
2025-03,849,A-skat,25410.0
2025-04,849,A-skat,25410.0
2025-05,849,A-skat,25410.0
2025-06,849,A-skat,25410.0
2025-07,849,A-skat,25410.0
2025-08,849,A-skat,25410.0
2025-09,849,A-skat,25410.0
2025-10,849,A-skat,25410.0
2025-11,849,A-skat,25410.0
2025-12,849,A-skat,25410.0
2025-01,983,A-skat,24870.0
2025-02,983,A-skat,24870.0
2025-03,983,A-skat,24870.0
2025-04,983,A-skat,24870.0
2025-05,983,A-skat,24870.0
2025-06,983,A-skat,24870.0
2025-07,983,A-skat,24870.0
2025-08,983,A-skat,24870.0
2025-09,983,A-skat,24870.0
2025-10,983,A-skat,24870.0
2025-11,983,A-skat,24870.0
2025-12,983,A-skat,24870.0
2025-01,462,A-skat,18690.0
2025-02,462,A-skat,18690.0
2025-03,462,A-skat,18690.0
2025-04,462,A-skat,18690.0
2025-05,462,A-skat,18690.0
2025-06,462,A-skat,18690.0
2025-07,462,A-skat,18690.0
2025-08,462,A-skat,18690.0
2025-09,462,A-skat,18690.0
2025-10,462,A-skat,18690.0
2025-11,462,A-skat,18690.0
2025-12,462,A-skat,18690.0
2025-01,207,A-skat,17910.0
2025-02,207,A-skat,17910.0
2025-03,207,A-skat,17910.0
2025-04,207,A-skat,17910.0
2025-05,207,A-skat,17910.0
2025-06,207,A-skat,17910.0
2025-07,207,A-skat,17910.0
2025-08,207,A-skat,17910.0
2025-09,207,A-skat,17910.0
2025-10,207,A-skat,17910.0
2025-11,207,A-skat,17910.0
2025-12,207,A-skat,17910.0
2025-01,414,A-skat,17910.0
2025-02,414,A-skat,17910.0
2025-03,414,A-skat,17910.0
2025-04,414,A-skat,17910.0
2025-05,414,A-skat,17910.0
2025-06,414,A-skat,17910.0
2025-07,414,A-skat,17910.0
2025-08,414,A-skat,17910.0
2025-09,414,A-skat,17910.0
2025-10,414,A-skat,17910.0
2025-11,414,A-skat,17910.0
2025-12,414,A-skat,17910.0
2025-01,392,A-skat,16110.0
2025-02,392,A-skat,16110.0
2025-03,392,A-skat,16110.0
2025-04,392,A-skat,16110.0
2025-05,392,A-skat,16110.0
2025-06,392,A-skat,16110.0
2025-07,392,A-skat,16110.0
2025-08,392,A-skat,16110.0
2025-09,392,A-skat,16110.0
2025-10,392,A-skat,16110.0
2025-11,392,A-skat,16110.0
2025-12,392,A-skat,16110.0
2025-01,265,AM-bidrag,10800.0
2025-02,265,AM-bidrag,10800.0
2025-03,265,AM-bidrag,10800.0
2025-04,265,AM-bidrag,10800.0
2025-05,265,AM-bidrag,10800.0
2025-06,265,AM-bidrag,10800.0
2025-07,265,AM-bidrag,10800.0
2025-08,265,AM-bidrag,10800.0
2025-09,265,AM-bidrag,10800.0
2025-10,265,AM-bidrag,10800.0
2025-11,265,AM-bidrag,10800.0
2025-12,265,AM-bidrag,10800.0
2025-01,530,AM-bidrag,10528.0
2025-02,530,AM-bidrag,10528.0
2025-03,530,AM-bidrag,10528.0
2025-04,530,AM-bidrag,10528.0
2025-05,530,AM-bidrag,10528.0
2025-06,530,AM-bidrag,10528.0
2025-07,530,AM-bidrag,10528.0
2025-08,530,AM-bidrag,10528.0
2025-09,530,AM-bidrag,10528.0
2025-10,530,AM-bidrag,10528.0
2025-11,530,AM-bidrag,10528.0
2025-12,530,AM-bidrag,10528.0
2025-01,130,AM-bidrag,7496.0
2025-02,130,AM-bidrag,7496.0
2025-03,130,AM-bidrag,7496.0
2025-04,130,AM-bidrag,7496.0
2025-05,130,AM-bidrag,7496.0
2025-06,130,AM-bidrag,7496.0
2025-07,130,AM-bidrag,7496.0
2025-08,130,AM-bidrag,7496.0
2025-09,130,AM-bidrag,7496.0
2025-10,130,AM-bidrag,7496.0
2025-11,130,AM-bidrag,7496.0
2025-12,130,AM-bidrag,7496.0
2025-01,167,AM-bidrag,7104.0
2025-02,167,AM-bidrag,7104.0
2025-03,167,AM-bidrag,7104.0
2025-04,167,AM-bidrag,7104.0
2025-05,167,AM-bidrag,7104.0
2025-06,167,AM-bidrag,7104.0
2025-07,167,AM-bidrag,7104.0
2025-08,167,AM-bidrag,7104.0
2025-09,167,AM-bidrag,7104.0
2025-10,167,AM-bidrag,7104.0
2025-11,167,AM-bidrag,7104.0
2025-12,167,AM-bidrag,7104.0
2025-01,849,AM-bidrag,6776.0
2025-02,849,AM-bidrag,6776.0
2025-03,849,AM-bidrag,6776.0
2025-04,849,AM-bidrag,6776.0
2025-05,849,AM-bidrag,6776.0
2025-06,849,AM-bidrag,6776.0
2025-07,849,AM-bidrag,6776.0
2025-08,849,AM-bidrag,6776.0
2025-09,849,AM-bidrag,6776.0
2025-10,849,AM-bidrag,6776.0
2025-11,849,AM-bidrag,6776.0
2025-12,849,AM-bidrag,6776.0
2025-01,983,AM-bidrag,6632.0
2025-02,983,AM-bidrag,6632.0
2025-03,983,AM-bidrag,6632.0
2025-04,983,AM-bidrag,6632.0
2025-05,983,AM-bidrag,6632.0
2025-06,983,AM-bidrag,6632.0
2025-07,983,AM-bidrag,6632.0
2025-08,983,AM-bidrag,6632.0
2025-09,983,AM-bidrag,6632.0
2025-10,983,AM-bidrag,6632.0
2025-11,983,AM-bidrag,6632.0
2025-12,983,AM-bidrag,6632.0
2025-01,462,AM-bidrag,4984.0
2025-02,462,AM-bidrag,4984.0
2025-03,462,AM-bidrag,4984.0
2025-04,462,AM-bidrag,4984.0
2025-05,462,AM-bidrag,4984.0
2025-06,462,AM-bidrag,4984.0
2025-07,462,AM-bidrag,4984.0
2025-08,462,AM-bidrag,4984.0
2025-09,462,AM-bidrag,4984.0
2025-10,462,AM-bidrag,4984.0
2025-11,462,AM-bidrag,4984.0
2025-12,462,AM-bidrag,4984.0
2025-01,207,AM-bidrag,4776.0
2025-02,207,AM-bidrag,4776.0
2025-03,207,AM-bidrag,4776.0
2025-04,207,AM-bidrag,4776.0
2025-05,207,AM-bidrag,4776.0
2025-06,207,AM-bidrag,4776.0
2025-07,207,AM-bidrag,4776.0
2025-08,207,AM-bidrag,4776.0
2025-09,207,AM-bidrag,4776.0
2025-10,207,AM-bidrag,4776.0
2025-11,207,AM-bidrag,4776.0
2025-12,207,AM-bidrag,4776.0
2025-01,414,AM-bidrag,4776.0
2025-02,414,AM-bidrag,4776.0
2025-03,414,AM-bidrag,4776.0
2025-04,414,AM-bidrag,4776.0
2025-05,414,AM-bidrag,4776.0
2025-06,414,AM-bidrag,4776.0
2025-07,414,AM-bidrag,4776.0
2025-08,414,AM-bidrag,4776.0
2025-09,414,AM-bidrag,4776.0
2025-10,414,AM-bidrag,4776.0
2025-11,414,AM-bidrag,4776.0
2025-12,414,AM-bidrag,4776.0
2025-01,392,AM-bidrag,4296.0
2025-02,392,AM-bidrag,4296.0
2025-03,392,AM-bidrag,4296.0
2025-04,392,AM-bidrag,4296.0
2025-05,392,AM-bidrag,4296.0
2025-06,392,AM-bidrag,4296.0
2025-07,392,AM-bidrag,4296.0
2025-08,392,AM-bidrag,4296.0
2025-09,392,AM-bidrag,4296.0
2025-10,392,AM-bidrag,4296.0
2025-11,392,AM-bidrag,4296.0
2025-12,392,AM-bidrag,4296.0
2025-01,265,Fri bil,8100.0
2025-02,265,Fri bil,8100.0
2025-03,265,Fri bil,8100.0
2025-04,265,Fri bil,8100.0
2025-05,265,Fri bil,8100.0
2025-06,265,Fri bil,8100.0
2025-07,265,Fri bil,8100.0
2025-08,265,Fri bil,8100.0
2025-09,265,Fri bil,8100.0
2025-10,265,Fri bil,8100.0
2025-11,265,Fri bil,8100.0
2025-12,265,Fri bil,8100.0
2025-01,530,Fri bil,7896.0
2025-02,530,Fri bil,7896.0
2025-03,530,Fri bil,7896.0
2025-04,530,Fri bil,7896.0
2025-05,530,Fri bil,7896.0
2025-06,530,Fri bil,7896.0
2025-07,530,Fri bil,7896.0
2025-08,530,Fri bil,7896.0
2025-09,530,Fri bil,7896.0
2025-10,530,Fri bil,7896.0
2025-11,530,Fri bil,7896.0
2025-12,530,Fri bil,7896.0
2025-01,130,Fri bil,5622.0
2025-02,130,Fri bil,5622.0
2025-03,130,Fri bil,5622.0
2025-04,130,Fri bil,5622.0
2025-05,130,Fri bil,5622.0
2025-06,130,Fri bil,5622.0
2025-07,130,Fri bil,5622.0
2025-08,130,Fri bil,5622.0
2025-09,130,Fri bil,5622.0
2025-10,130,Fri bil,5622.0
2025-11,130,Fri bil,5622.0
2025-12,130,Fri bil,5622.0
2025-01,167,Fri bil,5328.0
2025-02,167,Fri bil,5328.0
2025-03,167,Fri bil,5328.0
2025-04,167,Fri bil,5328.0
2025-05,167,Fri bil,5328.0
2025-06,167,Fri bil,5328.0
2025-07,167,Fri bil,5328.0
2025-08,167,Fri bil,5328.0
2025-09,167,Fri bil,5328.0
2025-10,167,Fri bil,5328.0
2025-11,167,Fri bil,5328.0
2025-12,167,Fri bil,5328.0
2025-01,849,Fri bil,5082.0
2025-02,849,Fri bil,5082.0
2025-03,849,Fri bil,5082.0
2025-04,849,Fri bil,5082.0
2025-05,849,Fri bil,5082.0
2025-06,849,Fri bil,5082.0
2025-07,849,Fri bil,5082.0
2025-08,849,Fri bil,5082.0
2025-09,849,Fri bil,5082.0
2025-10,849,Fri bil,5082.0
2025-11,849,Fri bil,5082.0
2025-12,849,Fri bil,5082.0
2025-01,983,Fri bil,4974.0
2025-02,983,Fri bil,4974.0
2025-03,983,Fri bil,4974.0
2025-04,983,Fri bil,4974.0
2025-05,983,Fri bil,4974.0
2025-06,983,Fri bil,4974.0
2025-07,983,Fri bil,4974.0
2025-08,983,Fri bil,4974.0
2025-09,983,Fri bil,4974.0
2025-10,983,Fri bil,4974.0
2025-11,983,Fri bil,4974.0
2025-12,983,Fri bil,4974.0
2025-01,462,Fri bil,3738.0
2025-02,462,Fri bil,3738.0
2025-03,462,Fri bil,3738.0
2025-04,462,Fri bil,3738.0
2025-05,462,Fri bil,3738.0
2025-06,462,Fri bil,3738.0
2025-07,462,Fri bil,3738.0
2025-08,462,Fri bil,3738.0
2025-09,462,Fri bil,3738.0
2025-10,462,Fri bil,3738.0
2025-11,462,Fri bil,3738.0
2025-12,462,Fri bil,3738.0
2025-01,207,Fri bil,3582.0
2025-02,207,Fri bil,3582.0
2025-03,207,Fri bil,3582.0
2025-04,207,Fri bil,3582.0
2025-05,207,Fri bil,3582.0
2025-06,207,Fri bil,3582.0
2025-07,207,Fri bil,3582.0
2025-08,207,Fri bil,3582.0
2025-09,207,Fri bil,3582.0
2025-10,207,Fri bil,3582.0
2025-11,207,Fri bil,3582.0
2025-12,207,Fri bil,3582.0
2025-01,414,Fri bil,3582.0
2025-02,414,Fri bil,3582.0
2025-03,414,Fri bil,3582.0
2025-04,414,Fri bil,3582.0
2025-05,414,Fri bil,3582.0
2025-06,414,Fri bil,3582.0
2025-07,414,Fri bil,3582.0
2025-08,414,Fri bil,3582.0
2025-09,414,Fri bil,3582.0
2025-10,414,Fri bil,3582.0
2025-11,414,Fri bil,3582.0
2025-12,414,Fri bil,3582.0
2025-01,392,Fri bil,3222.0
2025-02,392,Fri bil,3222.0
2025-03,392,Fri bil,3222.0
2025-04,392,Fri bil,3222.0
2025-05,392,Fri bil,3222.0
2025-06,392,Fri bil,3222.0
